num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,flight_duration,sales_channel_Internet,sales_channel_Mobile,trip_type_CircleTrip,trip_type_OneWay,trip_type_RoundTrip,booking_complete,total_service_preferences
1,13,5,8,1,KNOTPE,Indonesia,4.67,True,False,False,False,True,0,2
4,112,3,21,6,BKIICN,South Korea,6.62,True,False,False,False,True,0,0
1,5,6,14,2,ICNJHB,Malaysia,6.62,True,False,False,False,True,0,0
1,242,18,2,1,AKLKUL,New Zealand,8.83,False,True,False,False,True,0,0
1,220,60,20,3,KIXPEN,Japan,7.0,True,False,False,False,True,0,2
1,234,17,23,5,DELSYD,India,8.58,True,False,False,False,True,0,3
3,74,19,5,2,HKTOOL,Australia,8.83,True,False,False,False,True,0,3
1,78,160,16,3,CCUPER,Australia,5.62,True,False,False,False,True,0,2
1,100,5,13,5,PENTPE,Malaysia,4.67,True,False,False,False,True,0,0
5,34,6,7,3,CTULGK,China,4.72,False,True,False,False,True,0,2
2,229,20,7,4,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
2,8,52,5,5,PENTPE,Taiwan,4.67,True,False,False,False,True,0,1
1,42,6,13,4,DELMEL,Australia,8.83,True,False,False,False,True,0,3
2,213,19,9,4,HKTMEL,Australia,8.83,True,False,False,False,True,0,2
1,27,29,3,2,KCHMEL,Australia,8.83,True,False,False,False,True,0,2
1,114,5,3,6,JOGKIX,Japan,7.0,True,False,False,False,True,0,1
2,149,5,11,0,DPSICN,South Korea,6.62,False,True,False,False,True,0,3
1,66,34,10,5,COKSYD,Australia,8.58,True,False,False,False,True,0,3
1,26,21,15,3,ICNSYD,South Korea,8.58,True,False,False,False,True,0,0
1,102,4,12,2,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,2
6,49,5,10,0,KBVPVG,China,5.33,True,False,False,False,True,0,1
2,6,182,7,5,CGKKIX,Indonesia,7.0,True,False,False,False,True,0,2
2,17,17,15,5,BLRSYD,Australia,8.58,True,False,False,False,True,0,3
2,69,5,17,2,DELDPS,India,5.52,True,False,False,False,True,0,1
2,19,25,7,3,HYDMEL,Australia,8.83,True,False,False,False,True,0,3
1,121,48,2,0,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,0
1,19,5,2,4,DPSPEK,Thailand,6.42,True,False,False,False,True,0,1
2,92,4,12,2,ICNKNO,Indonesia,6.62,True,False,False,False,True,0,0
1,34,41,2,5,ICNSIN,United Kingdom,6.62,True,False,False,False,True,0,1
3,296,72,9,1,SYDTRZ,Australia,8.58,True,False,False,False,True,0,1
1,52,30,12,4,SUBSYD,Australia,8.58,True,False,False,False,True,0,0
3,35,4,16,1,KIXLOP,Japan,7.0,True,False,False,False,True,0,2
1,21,20,13,4,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,1
2,51,5,13,5,CKGKCH,Malaysia,4.83,False,True,False,False,True,0,2
1,2,26,3,3,PENTPE,Taiwan,4.67,True,False,False,False,True,0,1
1,98,36,13,1,DMKSYD,Australia,8.58,False,True,False,False,True,0,3
2,312,6,6,0,BKIPER,Malaysia,5.62,True,False,False,False,True,0,2
1,27,77,9,1,PERPNH,Australia,5.62,True,False,False,False,True,0,1
1,28,5,11,6,DELSUB,India,5.52,True,False,False,False,True,0,2
6,44,17,5,0,KNOTPE,Taiwan,4.67,True,False,False,False,True,0,1
2,51,6,14,5,ICNMLE,South Korea,6.62,True,False,False,False,True,0,1
1,17,37,8,2,CGKPUS,Indonesia,6.33,True,False,False,False,True,0,0
2,40,6,13,1,HKTOOL,Australia,8.83,True,False,False,False,True,0,3
1,16,2,21,4,KIXPER,Japan,7.0,False,True,False,False,True,0,0
1,29,32,15,5,KNOOOL,Australia,8.83,True,False,False,False,True,0,2
1,16,6,7,0,PEKTWU,China,6.42,False,True,False,False,True,0,1
2,43,5,17,5,KTMREP,United Kingdom,4.75,True,False,False,False,True,0,2
2,274,6,13,6,BKIICN,Malaysia,6.62,True,False,False,False,True,0,2
1,24,17,9,0,HYDOOL,Australia,8.83,True,False,False,False,True,0,3
1,83,58,15,1,DPSPUS,Indonesia,6.33,True,False,False,False,True,0,1
2,53,4,10,2,ICNSIN,South Korea,6.62,True,False,False,False,True,0,2
3,46,88,7,6,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,0
1,41,61,6,0,JHBKTM,Malaysia,4.75,True,False,False,False,True,0,1
1,1,21,4,0,MELPEN,Malaysia,8.83,True,False,False,False,True,0,1
1,243,19,4,6,DELMEL,India,8.83,True,False,False,False,True,0,3
1,78,18,2,3,DPSICN,South Korea,6.62,True,False,False,False,True,0,0
1,35,4,9,2,CANMEL,Australia,8.83,True,False,False,False,True,0,1
2,60,6,7,0,ICNSIN,South Korea,6.62,True,False,False,False,True,0,0
2,55,4,5,0,CGKHND,Indonesia,7.57,True,False,False,False,True,0,2
1,0,4,9,1,PERPVG,Australia,5.62,True,False,False,False,True,0,1
2,44,4,13,6,PENTPE,Taiwan,4.67,True,False,False,False,True,0,0
1,7,26,8,0,PERSGN,Australia,5.62,True,False,False,False,True,0,1
1,29,19,7,6,DACSYD,Australia,8.58,True,False,False,False,True,0,2
1,5,5,4,3,CGKDEL,India,5.52,True,False,False,False,True,0,1
2,118,27,8,5,PEKTWU,China,6.42,True,False,False,False,True,0,1
1,52,4,12,5,HKTTPE,Taiwan,4.67,True,False,False,False,True,0,0
1,28,83,15,5,CGKTPE,Indonesia,4.67,True,False,False,False,True,0,0
1,5,26,7,1,DMKPER,Australia,5.62,True,False,False,False,True,0,1
1,136,36,9,1,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
2,36,4,0,2,OOLPEN,Australia,8.83,True,False,False,False,True,0,1
2,98,4,11,1,DPSICN,South Korea,6.62,True,False,False,False,True,0,0
1,118,33,13,3,PERSGN,Australia,5.62,True,False,False,False,True,0,2
1,117,19,7,1,IKAMEL,Australia,8.83,True,False,False,False,True,0,3
2,170,5,1,5,PENTPE,Malaysia,4.67,True,False,False,False,True,0,0
4,109,5,9,4,DPSKIX,Japan,7.0,True,False,False,False,True,0,2
1,130,5,7,3,DPSPVG,China,5.33,True,False,False,False,True,0,1
1,2,20,19,0,DACMEL,Australia,8.83,True,False,False,False,True,0,2
2,151,5,15,2,DMKKIX,Thailand,7.0,True,False,False,False,True,0,2
1,30,5,1,2,HGHLGK,China,5.07,True,False,False,False,True,0,0
1,25,19,3,6,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,2
2,50,21,10,0,HKTMEL,Australia,8.83,True,False,False,False,True,0,1
1,10,5,19,3,PERTPE,Taiwan,5.62,True,False,False,False,True,0,3
1,242,33,6,6,PENPER,Malaysia,5.62,True,False,False,False,True,0,1
1,29,66,7,0,COKPER,Ireland,5.62,True,False,False,False,True,0,3
2,12,73,2,2,PERTPE,Australia,5.62,True,False,False,False,True,0,0
1,5,27,5,6,PERSZX,Australia,5.62,True,False,False,False,True,0,3
2,57,5,15,6,DPSKIX,Japan,7.0,True,False,False,False,True,0,0
2,104,4,17,4,DPSPUS,South Korea,6.33,False,True,False,False,True,0,0
2,33,40,5,2,DMKMEL,Australia,8.83,True,False,False,False,True,0,0
1,19,3,1,4,CGKKIX,Indonesia,7.0,False,True,False,False,True,0,1
2,246,19,22,6,ICNSYD,Australia,8.58,True,False,False,False,True,0,1
1,11,71,6,5,CGKMEL,Indonesia,8.83,True,False,False,False,True,0,2
2,22,30,7,0,TWUXIY,China,5.0,True,False,False,False,True,0,2
1,33,42,12,6,ICNPER,South Korea,6.62,True,False,False,False,True,0,2
1,10,19,1,0,PERPNH,Australia,5.62,True,False,False,False,True,0,2
2,32,5,3,6,DPSKIX,Japan,7.0,True,False,False,False,True,0,1
1,28,29,0,5,DMKKTM,Japan,4.75,True,False,False,False,True,0,1
1,21,88,14,6,DMKSYD,Thailand,8.58,True,False,False,False,True,0,2
2,130,18,11,0,CMBMEL,Australia,8.83,True,False,False,False,True,0,1
5,12,20,11,4,HYDMEL,Australia,8.83,True,False,False,False,True,0,3
1,333,20,9,5,HNDMEL,Australia,8.83,True,False,False,False,True,0,2
1,90,96,23,3,HKTMEL,Australia,8.83,True,False,False,False,True,0,0
3,91,28,1,3,DELMEL,Australia,8.83,True,False,False,False,True,0,2
1,101,26,13,6,MELTPE,Australia,8.83,False,True,False,False,True,0,1
2,162,24,5,1,DMKOOL,Australia,8.83,True,False,False,False,True,0,3
1,83,28,0,6,DMKOOL,Australia,8.83,True,False,False,False,True,0,3
1,57,3,7,3,PUSSIN,South Korea,6.33,True,False,False,False,True,0,1
1,108,24,9,5,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,0
1,82,3,10,3,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,0
1,73,5,15,3,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,0
1,5,5,6,5,DMKOOL,Australia,8.83,True,False,False,False,True,0,1
2,46,3,14,3,HNDSIN,Japan,7.57,True,False,False,False,True,0,0
2,59,5,20,5,SYDTPE,Taiwan,8.58,True,False,False,False,True,0,2
1,77,23,6,2,KHHMEL,Australia,8.83,False,True,False,False,True,0,1
2,18,20,12,6,PENPER,Australia,5.62,True,False,False,False,True,0,1
1,43,87,7,4,PENPER,Malaysia,5.62,True,False,False,False,True,0,0
1,27,17,3,0,CMBMEL,Australia,8.83,True,False,False,False,True,0,1
1,39,6,13,3,MELMFM,Macau,8.83,True,False,False,False,True,0,3
1,17,88,13,5,MELMNL,Philippines,8.83,True,False,False,False,True,0,3
1,96,5,4,2,DMKKIX,Thailand,7.0,True,False,False,False,True,0,2
2,27,62,8,4,OOLTPE,Taiwan,8.83,False,True,False,False,True,0,1
1,117,32,8,5,PNHSYD,Australia,8.58,True,False,False,False,True,0,1
2,3,20,13,2,DACOOL,Australia,8.83,True,False,False,False,True,0,2
1,13,3,4,5,PEKPEN,China,6.42,True,False,False,False,True,0,1
4,157,5,4,1,DPSICN,South Korea,6.62,True,False,False,False,True,0,0
1,42,34,12,5,SGNSYD,Australia,8.58,True,False,False,False,True,0,1
1,51,17,12,3,DPSKIX,Brazil,7.0,True,False,False,False,True,0,0
1,45,27,4,2,MELREP,Australia,8.83,True,False,False,False,True,0,2
1,118,6,1,6,CMBICN,South Korea,6.62,True,False,False,False,True,0,0
2,8,38,3,1,PEKSYD,Australia,8.58,True,False,False,False,True,0,3
1,22,6,23,2,HKTPER,Australia,5.62,True,False,False,False,True,0,1
1,86,29,11,6,PENPER,Australia,5.62,True,False,False,False,True,0,0
3,335,6,15,6,CNXPVG,China,5.33,True,False,False,False,True,0,1
2,10,2,5,0,CGKKIX,Japan,7.0,True,False,False,False,True,0,3
1,104,31,1,0,HYDSYD,Australia,8.58,True,False,False,False,True,0,1
1,33,93,4,4,PENTPE,Taiwan,4.67,True,False,False,False,True,0,0
1,94,6,12,1,ICNMEL,South Korea,8.83,False,True,False,False,True,0,3
1,85,47,10,1,DELSYD,Australia,8.58,True,False,False,False,True,0,1
2,238,20,3,0,OOLSGN,Australia,8.83,True,False,False,False,True,0,2
1,111,25,16,0,HKTPEK,China,6.42,True,False,False,False,True,0,1
1,154,24,4,1,PERSGN,Australia,5.62,False,True,False,False,True,0,3
2,74,5,7,6,DPSICN,South Korea,6.62,True,False,False,False,True,0,1
1,68,34,10,3,JHBPUS,South Korea,6.33,True,False,False,False,True,0,0
1,82,23,11,6,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,1
1,362,6,12,5,COKHGH,India,5.07,True,False,False,False,True,0,3
1,199,28,17,5,DELSYD,India,8.58,True,False,False,False,True,0,3
1,98,2,7,4,HKTICN,South Korea,6.62,True,False,False,False,True,0,1
1,2,3,12,2,SYDTRZ,Australia,8.58,True,False,False,False,True,0,0
2,23,4,6,0,DPSPEK,South Korea,6.42,True,False,False,False,True,0,1
1,40,5,1,4,SGNSYD,Australia,8.58,True,False,False,False,True,0,3
1,50,20,0,6,DACSYD,Australia,8.58,True,False,False,False,True,0,2
2,10,6,21,0,HKTOOL,Australia,8.83,True,False,False,False,True,0,2
3,97,5,15,6,BKICTS,Malaysia,8.67,True,False,False,False,True,0,3
1,20,61,6,0,SGNSYD,Vietnam,8.58,False,True,False,False,True,0,2
2,342,2,23,3,ICNLGK,South Korea,6.62,True,False,False,False,True,0,1
2,33,5,9,2,DMKSYD,Thailand,8.58,True,False,False,False,True,0,1
1,42,6,4,1,DPSHND,Indonesia,7.57,True,False,False,False,True,0,2
1,25,3,17,2,CTSSGN,Japan,8.67,False,True,False,False,True,0,0
1,21,4,14,5,DMKPER,Australia,5.62,True,False,False,False,True,0,1
1,47,29,3,6,DPSICN,South Korea,6.62,True,False,False,False,True,0,1
2,116,6,19,2,DPSHGH,China,5.07,True,False,False,False,True,0,0
1,11,184,7,1,CCUMEL,Australia,8.83,False,True,False,False,True,0,3
1,23,220,12,1,SYDTRZ,Australia,8.58,True,False,False,False,True,0,2
1,6,6,5,5,KNOPUS,South Korea,6.33,True,False,False,False,True,0,3
1,118,48,15,0,MNLPER,Australia,5.62,True,False,False,False,True,0,2
4,5,31,8,6,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,1
1,40,6,2,4,PEKPEN,China,6.42,True,False,False,False,True,0,0
1,149,38,5,0,MELPEN,Australia,8.83,True,False,False,False,True,0,1
1,18,3,8,4,CGKHND,Japan,7.57,True,False,False,False,True,0,0
6,276,4,12,5,DMKICN,Thailand,6.62,True,False,False,False,True,0,1
2,135,26,8,2,COKPER,Australia,5.62,True,False,False,False,True,0,1
1,62,123,4,2,LGKPER,Malaysia,5.62,True,False,False,False,True,0,2
1,100,17,4,5,HNDPEN,Japan,7.57,True,False,False,False,True,0,2
1,35,23,14,6,CTSPER,Australia,8.67,True,False,False,False,True,0,3
4,95,5,1,4,DMKMEL,Thailand,8.83,True,False,False,False,True,0,1
1,5,92,9,6,PENPUS,South Korea,6.33,True,False,False,False,True,0,1
1,18,40,1,4,MAAMEL,Australia,8.83,True,False,False,False,True,0,3
2,79,6,15,4,MRUSIN,Singapore,7.42,True,False,False,False,True,0,2
1,66,51,9,4,MELTPE,Australia,8.83,True,False,False,False,True,0,1
1,177,41,13,0,MELMYY,Australia,8.83,True,False,False,False,True,0,3
3,54,5,7,0,PENTPE,Malaysia,4.67,True,False,False,False,True,0,0
1,59,28,1,5,PEKSYD,Australia,8.58,True,False,False,False,True,0,0
1,3,32,3,6,OOLPNH,Australia,8.83,True,False,False,False,True,0,1
1,142,18,9,0,MELSBW,Malaysia,8.83,True,False,False,False,True,0,1
2,237,27,12,3,DMKOOL,Australia,8.83,False,True,False,False,True,0,3
2,241,68,0,3,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,0
1,309,22,20,2,DELOOL,Australia,8.83,True,False,False,False,True,0,0
1,69,87,7,1,DELSYD,Australia,8.58,True,False,False,False,True,0,3
2,71,4,8,1,HANSYD,Australia,8.58,True,False,False,False,True,0,1
1,364,5,9,5,MNLSYD,Philippines,8.58,True,False,False,False,True,0,3
3,37,6,7,3,PENTPE,Malaysia,4.67,False,True,False,False,True,0,2
1,132,28,9,5,CGKHND,Japan,7.57,True,False,False,False,True,0,1
1,3,36,3,0,PERPNH,Australia,5.62,False,True,False,False,True,0,0
1,24,4,9,1,CGKKIX,Japan,7.0,True,False,False,False,True,0,1
2,234,18,10,4,HNDPER,Australia,7.57,True,False,False,False,True,0,3
2,30,5,8,1,DPSPVG,China,5.33,False,True,False,False,True,0,1
1,9,88,8,5,ICNOOL,South Korea,8.83,True,False,False,False,True,0,1
1,5,29,6,5,MYYSYD,Australia,8.58,False,True,False,False,True,0,2
1,95,23,9,6,KNOOOL,Australia,8.83,True,False,False,False,True,0,1
2,86,22,19,6,CEBOOL,Australia,8.83,False,True,False,False,True,0,1
2,32,4,14,3,KIXSGN,Japan,7.0,True,False,False,False,True,0,0
1,125,5,9,0,HKGPER,Australia,5.62,True,False,False,False,True,0,0
2,120,19,19,2,AKLKUL,United Kingdom,8.83,True,False,False,False,True,0,0
6,130,5,8,2,DELDMK,India,5.52,True,False,False,False,True,0,1
1,5,52,10,6,MELPEN,Australia,8.83,False,True,False,False,True,0,1
6,23,17,12,5,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,1
1,7,2,14,1,PENPVG,Malaysia,5.33,True,False,False,False,True,0,0
1,25,25,7,0,MELTRZ,Australia,8.83,True,False,False,False,True,0,1
2,230,27,14,6,MELMYY,Malaysia,8.83,True,False,False,False,True,0,1
1,42,4,16,6,HNDPEN,Japan,7.57,False,True,False,False,True,0,1
2,31,22,5,3,HNDPER,Australia,7.57,True,False,False,False,True,0,0
1,23,4,14,3,KIXPER,Japan,7.0,True,False,False,False,True,0,1
2,28,24,6,1,COKSYD,Australia,8.58,True,False,False,False,True,0,2
1,7,4,12,1,ICNJHB,Malaysia,6.62,True,False,False,False,True,0,1
1,24,87,9,5,MELPEN,Malaysia,8.83,False,True,False,False,True,0,3
1,29,90,8,2,PUSSYD,South Korea,8.58,True,False,False,False,True,0,1
1,14,6,14,6,KNOMEL,Australia,8.83,True,False,False,False,True,0,0
2,95,5,3,2,HKTSYD,Australia,8.58,True,False,False,False,True,0,0
1,14,21,23,4,DMKPER,Singapore,5.62,True,False,False,False,True,0,1
2,223,4,14,0,CGKHND,Indonesia,7.57,True,False,False,False,True,0,2
1,138,4,7,5,PENPER,Australia,5.62,True,False,False,False,True,0,0
3,121,6,7,5,DPSPEK,China,6.42,True,False,False,False,True,0,1
1,47,141,4,3,JHBMEL,Malaysia,8.83,True,False,False,False,True,0,0
1,2,38,3,1,PEKPEN,China,6.42,True,False,False,False,True,0,0
2,112,19,22,1,CMBSYD,Australia,8.58,True,False,False,False,True,0,1
2,257,6,0,5,HKTOOL,Australia,8.83,True,False,False,False,True,0,2
2,169,6,12,0,HKGMEL,Australia,8.83,True,False,False,False,True,0,2
1,155,28,14,1,CGKSYD,Australia,8.58,True,False,False,False,True,0,3
2,29,19,9,2,CGKDEL,Oman,5.52,True,False,False,False,True,0,0
1,155,42,13,1,HKGSYD,Australia,8.58,True,False,False,False,True,0,2
3,77,22,12,4,MELTRZ,Australia,8.83,True,False,False,False,True,0,2
1,14,4,16,4,CGKSYD,Australia,8.58,False,True,False,False,True,0,1
1,78,27,11,3,IKAOOL,Australia,8.83,True,False,False,False,True,0,2
4,142,34,4,4,ICNSIN,Singapore,6.62,True,False,False,False,True,0,1
2,20,17,13,4,ICNMEL,Australia,8.83,True,False,False,False,True,0,3
1,30,6,7,1,HNDSYD,United States,8.58,True,False,False,False,True,0,0
1,17,21,9,2,HKGOOL,Thailand,8.83,True,False,False,False,True,0,3
4,124,27,11,6,HYDSYD,Australia,8.58,True,False,False,False,True,0,3
1,188,22,3,3,CMBSYD,Australia,8.58,True,False,False,False,True,0,0
1,220,27,8,6,BLRPER,Australia,5.62,True,False,False,False,True,0,2
2,178,6,3,1,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,1
1,229,18,11,4,HKTPER,Australia,5.62,True,False,False,False,True,0,1
1,246,6,5,3,BLRSYD,India,8.58,True,False,False,False,True,0,0
1,61,5,16,1,DPSXIY,China,5.0,True,False,False,False,True,0,0
4,71,70,15,2,DELMEL,Australia,8.83,True,False,False,False,True,0,1
1,1,21,21,4,OOLSGN,Australia,8.83,True,False,False,False,True,0,1
1,3,5,11,3,KNOXIY,China,5.0,True,False,False,False,True,0,0
1,13,27,1,6,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
1,16,20,12,3,MRUSIN,Singapore,7.42,True,False,False,False,True,0,1
1,14,5,15,1,CMBHND,Japan,7.57,False,True,False,False,True,0,0
1,29,22,10,3,ICNOOL,Australia,8.83,True,False,False,False,True,0,1
1,1,3,8,4,PENTPE,Malaysia,4.67,True,False,False,False,True,0,1
1,65,6,12,3,KCHTPE,Malaysia,4.67,True,False,False,False,True,0,1
1,45,21,4,0,OOLPEN,Australia,8.83,True,False,False,False,True,0,2
1,72,30,7,6,COKSYD,Australia,8.58,True,False,False,False,True,0,2
1,144,87,1,2,PVGSYD,China,8.58,True,False,False,False,True,0,1
1,105,3,14,1,ICNSIN,South Korea,6.62,True,False,False,False,True,0,1
1,15,19,5,6,OOLRGN,Australia,8.83,True,False,False,False,True,0,3
2,152,18,9,5,HANOOL,Australia,8.83,True,False,False,False,True,0,3
2,298,3,2,3,JOGSYD,Indonesia,8.58,True,False,False,False,True,0,0
1,82,27,7,5,COKMEL,Australia,8.83,True,False,False,False,True,0,2
2,132,6,1,4,DMKMEL,Thailand,8.83,True,False,False,False,True,0,3
1,6,28,5,2,PENPVG,Malaysia,5.33,True,False,False,False,True,0,3
1,108,5,6,1,DMKICN,South Korea,6.62,True,False,False,False,True,0,0
2,144,93,8,0,MELRGN,Australia,8.83,True,False,False,False,True,0,1
1,13,6,11,0,BKIMEL,Australia,8.83,False,True,False,False,True,0,0
1,112,19,14,4,ICNMEL,South Korea,8.83,True,False,False,True,False,0,2
1,30,27,2,1,COKSYD,Australia,8.58,True,False,False,False,True,0,3
1,68,2,3,3,HNDJOG,Japan,7.57,True,False,False,False,True,0,0
1,35,5,2,4,DMKMEL,Australia,8.83,True,False,False,False,True,0,1
1,49,5,9,1,DMKOOL,Australia,8.83,True,False,False,False,True,0,0
2,37,3,8,5,DPSPUS,South Korea,6.33,True,False,False,False,True,0,2
1,124,34,22,5,BKIOOL,New Zealand,8.83,True,False,False,False,True,0,2
1,3,34,8,5,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,0
1,52,19,6,1,DPSSYD,Australia,8.58,True,False,False,False,True,0,0
1,156,27,11,1,DPSPUS,South Korea,6.33,False,True,False,False,True,0,0
1,28,6,12,1,DMKPER,Australia,5.62,True,False,False,False,True,0,2
2,21,3,15,0,DPSHND,Japan,7.57,True,False,False,False,True,0,2
1,273,32,0,3,MNLOOL,Australia,8.83,True,False,False,False,True,0,0
1,11,87,9,2,MELSGN,Vietnam,8.83,True,False,False,False,True,0,1
1,17,18,15,6,CCUTPE,Taiwan,4.67,True,False,False,False,True,0,1
1,26,29,10,5,DPSICN,South Korea,6.62,True,False,False,False,True,0,0
1,24,6,12,6,ICNRGN,South Korea,6.62,True,False,False,False,True,0,1
1,65,6,4,1,HKTKIX,Japan,7.0,True,False,False,False,True,0,0
1,4,19,7,0,MELPVG,Australia,8.83,True,False,False,False,True,0,1
1,41,6,4,0,ICNPER,South Korea,6.62,True,False,False,False,True,0,0
1,81,93,13,1,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,2
3,127,18,2,6,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
1,30,21,14,1,PERTPE,Australia,5.62,True,False,False,False,True,0,1
1,87,18,11,6,SGNSYD,Australia,8.58,True,False,False,False,True,0,1
1,49,53,11,6,CGKHGH,China,5.07,True,False,False,False,True,0,1
2,103,4,12,4,KIXRGN,Japan,7.0,True,False,False,False,True,0,1
1,13,48,6,4,PERTPE,Australia,5.62,False,True,False,False,True,0,2
1,38,27,5,3,CTUPEN,China,4.72,False,True,False,False,True,0,2
1,53,17,5,5,MELPVG,United States,8.83,True,False,False,False,True,0,1
2,216,6,17,3,DMKKIX,Thailand,7.0,True,False,False,False,True,0,1
1,170,63,7,2,MELPEN,Australia,8.83,True,False,False,False,True,0,3
1,39,19,0,5,IKAPEK,China,8.15,True,False,False,False,True,0,0
1,50,21,11,5,DMKOOL,Australia,8.83,False,True,False,False,True,0,2
1,62,28,3,0,DMKMEL,Australia,8.83,True,False,False,False,True,0,1
1,4,91,4,6,JHBKTM,Malaysia,4.75,True,False,False,False,True,0,1
2,250,6,10,4,KCHMEL,Malaysia,8.83,True,False,False,False,True,0,1
1,33,3,18,2,KTMSIN,Nepal,4.75,True,False,False,False,True,0,1
2,20,31,6,1,MNLOOL,Singapore,8.83,True,False,False,False,True,0,3
3,118,28,7,0,IKASYD,Germany,8.58,True,False,False,False,True,0,3
1,20,6,11,0,HKTPER,Australia,5.62,True,False,False,False,True,0,1
1,6,22,6,3,HYDSYD,Australia,8.58,True,False,False,False,True,0,1
2,13,357,8,1,CMBSYD,Australia,8.58,True,False,False,False,True,0,3
1,93,27,5,5,CGKICN,South Korea,6.62,False,True,False,False,True,0,1
1,30,4,3,5,ICNSIN,United States,6.62,True,False,False,False,True,0,0
1,87,18,1,0,CMBPER,Australia,5.62,True,False,False,False,True,0,1
3,234,21,9,6,CTSSIN,Singapore,8.67,True,False,False,False,True,0,0
1,17,119,16,2,CEBMEL,Australia,8.83,True,False,False,False,True,0,3
1,17,33,11,0,ICNLGK,Malaysia,6.62,True,False,False,False,True,0,1
1,36,141,9,4,BLRPER,Australia,5.62,True,False,False,False,True,0,0
1,7,17,11,6,SBWSYD,Australia,8.58,True,False,False,False,True,0,2
1,30,21,9,2,SYDTPE,Australia,8.58,True,False,False,False,True,0,2
1,115,21,13,5,HYDMEL,Australia,8.83,True,False,False,False,True,0,3
1,72,24,5,2,ICNPER,South Korea,6.62,False,True,False,False,True,0,2
1,10,28,5,6,JHBKTM,Malaysia,4.75,True,False,False,False,True,0,1
1,18,6,9,0,DELPER,Australia,5.62,True,False,False,False,True,0,1
4,35,6,14,5,PENTPE,Malaysia,4.67,True,False,False,False,True,0,2
1,1,18,5,5,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,1
1,38,5,17,1,IKASIN,Singapore,8.15,True,False,False,False,True,0,0
4,11,6,6,5,CTUTWU,China,4.72,False,True,False,False,True,0,1
1,267,5,10,3,ICNJHB,Malaysia,6.62,True,False,False,False,True,0,3
2,19,4,16,6,KBVPEK,China,6.42,True,False,False,False,True,0,1
2,27,28,13,0,MNLPER,Australia,5.62,True,False,False,False,True,0,1
1,102,6,15,4,BLRSYD,Australia,8.58,True,False,False,False,True,0,1
1,1,19,23,3,AKLKUL,New Zealand,8.83,False,True,False,False,True,0,1
1,24,4,6,4,ICNSIN,Singapore,6.62,True,False,False,False,True,0,2
